transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,supplier_clean,category_clean,quantity_clean,sale_date_clean,unit_cost_clean,unit_price_clean,labour_cost_clean,inventory_level_clean,labour_hours_clean,store_id_clean,region_clean,manager,store_size,store_type,opening_year,revenue,gross_profit,stockout,sale_month
T001152,S18,2025-01-03 00:00:00,Apparel,3,StyleHub,West,30.88,67.37,19,3.86,91.67,StyleHub,Apparel,3.0,2025-01-03,30.88,67.37,91.67,19.0,3.86,S18,West,Manager_R,Medium,Outlet,2023,202.11,109.47000000000003,0,2025-01
T000545,S25,2025-06-09 00:00:00,beauty,4,GlowWorks,West,16.62,39.04,9,4.09,134.89 CAD,GlowWorks,Beauty,4.0,2025-06-09,16.62,39.04,134.89,9.0,4.09,S25,West,Manager_Y,Large,Outlet,2010,156.16,89.67999999999999,0,2025-06
T000610,S14,2025-05-22 00:00:00,Apparel,2,StyleHub,West,29.75,64.31,2,4.22,140.29,StyleHub,Apparel,2.0,2025-05-22,29.75,64.31,140.29,2.0,4.22,S14,West,Manager_N,Large,Street,2017,128.62,69.12,0,2025-05
T001595,S28,2025-02-24 00:00:00,Grocery,2,FreshFarm,West,8.3,12.32,36,4.86,174.41,FreshFarm,Grocery,2.0,2025-02-24,8.3,12.32,174.41,36.0,4.86,S28,West,Manager_\,Small,Outlet,2012,24.64,8.04,0,2025-02
T000090,S25,2025-01-06 00:00:00,Grocery,2,FreshFarm,West,8.37,12.50 CAD,40,4.25,122.31 CAD,FreshFarm,Grocery,2.0,2025-01-06,8.37,12.5,122.31,40.0,4.25,S25,West,Manager_Y,Large,Outlet,2010,25.0,8.260000000000002,0,2025-01
T000755,S24,2025-02-24 00:00:00,Grocery,2,FreshFarm,West,7.86,11.29,6,4.33,118.69,FreshFarm,Grocery,2.0,2025-02-24,7.86,11.29,118.69,6.0,4.33,S24,West,Manager_X,Medium,Street,2013,22.58,6.859999999999998,0,2025-02
T002334,S22,2025-05-17 00:00:00,Electronics,2,NorthStar,South,322.25,388.55,101,5.14,127.58,NorthStar,Electronics,2.0,2025-05-17,322.25,388.55,127.58,101.0,5.14,S22,South,Manager_V,Large,Mall,2014,777.1,132.60000000000002,0,2025-05
T002759,S18,2025-01-29 00:00:00,Sports,1,ActivePro,West,57.82,110.35,16,3.91,122.98,ActivePro,Sports,1.0,2025-01-29,57.82,110.35,122.98,16.0,3.91,S18,West,Manager_R,Medium,Outlet,2023,110.35,52.529999999999994,0,2025-01
T002185,S27,2025-05-19 00:00:00,Electronics,1,NorthStar,West,259.47,354.64,21,5.18,128.73,NorthStar,Electronics,1.0,2025-05-19,259.47,354.64,128.73,21.0,5.18,S27,West,Manager_[,Large,Outlet,2014,354.64,95.16999999999996,0,2025-05
T002500,S27,2025-04-02 00:00:00,Sports,5,ActivePro,West,45.15,84.01,9,4.25,119.49,ActivePro,Sports,5.0,2025-04-02,45.15,84.01,119.49,9.0,4.25,S27,West,Manager_[,Large,Outlet,2014,420.05,194.30000000000004,0,2025-04
T000420,S26,2025-03-24 00:00:00,Electronics,1,NorthStar,West,261.36,376.42,31,4.48,122.2,NorthStar,Electronics,1.0,2025-03-24,261.36,376.42,122.2,31.0,4.48,S26,West,Manager_Z,Medium,Outlet,2010,376.42,115.06,0,2025-03
T002411,S15,28-Mar-2025,GROCERIES,1,FreshFarm,East,7.09,11.43,33,4.05,102.75,FreshFarm,Grocery,1.0,2025-03-28,7.09,11.43,102.75,33.0,4.05,S15,East,Manager_O,Large,Outlet,2010,11.43,4.34,0,2025-03
T000658,S29,2025-03-20 00:00:00,Beauty,1,GlowWorks,West,20.28,49.03,17,6.76,232.02,GlowWorks,Beauty,1.0,2025-03-20,20.28,49.03,232.02,17.0,6.76,S29,West,Manager_],Large,Outlet,2018,49.03,28.75,0,2025-03
T001506,S30,2025-01-10 00:00:00,electronics,2,NorthStar,West,226.93,$298.36,2,4.52,146.3,NorthStar,Electronics,2.0,2025-01-10,226.93,298.36,146.3,2.0,4.52,S30,West,Manager_^,Medium,Outlet,2019,596.72,142.86,0,2025-01
T002943, S25 ,2025-05-18 00:00:00,Beauty,3,GlowWorks,West,$15.63,36.32,34,3.28,85.02,GlowWorks,Beauty,3.0,2025-05-18,15.63,36.32,85.02,34.0,3.28,S25,West,Manager_Y,Large,Outlet,2010,108.96000000000001,62.06999999999999,0,2025-05
T002959,S17,2025-05-08 00:00:00,beauty,2,glowworks,North,20.38 CAD,48.7,96,4.35,100.88,GlowWorks,Beauty,2.0,2025-05-08,20.38,48.7,100.88,96.0,4.35,S17,North,Manager_Q,Small,Mall,2023,97.4,56.64000000000001,0,2025-05
T002663,07,2025-05-11 00:00:00,Electronics,2,NorthStar,North,239.89,319.71,20,4.87,130.62,NorthStar,Electronics,2.0,2025-05-11,239.89,319.71,130.62,20.0,4.87,S07,North,Manager_G,Large,Street,2014,639.42,159.64,0,2025-05
T002570,S06,2025-04-30 00:00:00,Apparel,6,StyleHub,East,24.30,46.01,58,5.22,148.89,StyleHub,Apparel,6.0,2025-04-30,24.3,46.01,148.89,58.0,5.22,S06,East,Manager_F,Medium,Mall,2020,276.06,130.26,0,2025-04
T002418,S20,2025-06-10 00:00:00,Electronics,1,North Star,South,254.65,336.22,44,5.38,137.12,NorthStar,Electronics,1.0,2025-06-10,254.65,336.22,137.12,44.0,5.38,S20,South,Manager_T,Large,Mall,2010,336.22,81.57000000000002,0,2025-06
T000677,S01,2025-05-05 00:00:00,Sports,2,ACTIVEPRO,East,55.0,113.71,63,5.19,159.26,ActivePro,Sports,2.0,2025-05-05,55.0,113.71,159.26,63.0,5.19,S01,East,Manager_A,Medium,Street,2020,227.42,117.41999999999999,0,2025-05
T002032,S12,2025-05-16 00:00:00,Home,1,BudgetSource,South,48.94,85.08,37,6.04,173.77,BudgetSource,Home,1.0,2025-05-16,48.94,85.08,173.77,37.0,6.04,S12,South,Manager_L,Large,Street,2012,85.08,36.14,0,2025-05
T000050,S05,2025-01-08 00:00:00,Home,5,BudgetSource,East,44.15,79.91,82,3.92,103.39,BudgetSource,Home,5.0,2025-01-08,44.15,79.91,103.39,82.0,3.92,S05,East,Manager_E,Small,Mall,2022,399.54999999999995,178.79999999999998,0,2025-01
T002982,S24,2025-05-03 00:00:00,Electronic,1,NorthStar,West,290.58,410.21,11,3.96,124.19,NorthStar,Electronics,1.0,2025-05-03,290.58,410.21,124.19,11.0,3.96,S24,West,Manager_X,Medium,Street,2013,410.21,119.63,0,2025-05
T001534,S12,20-Apr-2025,Apparel,7,StyleHub,South,30.66,60.96,101,5.82,140.38,StyleHub,Apparel,7.0,2025-04-20,30.66,60.96,140.38,101.0,5.82,S12,South,Manager_L,Large,Street,2012,426.72,212.1,0,2025-04
T001652,S14,2025-03-15 00:00:00,Sports,1,ActivePro,West,55.58,115.1,57,5.46,165.54,ActivePro,Sports,1.0,2025-03-15,55.58,115.1,165.54,57.0,5.46,S14,West,Manager_N,Large,Street,2017,115.1,59.519999999999996,0,2025-03
T000437,Store-05,2025-06-06 00:00:00,Grocery,4,FreshFarm,East,8.68,12.75,27,4.18,109.0,FreshFarm,Grocery,4.0,2025-06-06,8.68,12.75,109.0,27.0,4.18,S05,East,Manager_E,Small,Mall,2022,51.0,16.28,0,2025-06
T002877, S15 ,2025-05-01 00:00:00,Home,1,BudgetSource,East,52.08,106.94,10,5.04,118.59,BudgetSource,Home,1.0,2025-05-01,52.08,106.94,118.59,10.0,5.04,S15,East,Manager_O,Large,Outlet,2010,106.94,54.86,0,2025-05
T000341,S13,2025-05-24 00:00:00,Electronics,3,NorthStar,East,258.8, 346.49 ,142,5.29,126.21,NorthStar,Electronics,3.0,2025-05-24,258.8,346.49,126.21,142.0,5.29,S13,East,Manager_M,Medium,Street,2011,1039.47,263.07,0,2025-05
T002720,18,2025-03-21 00:00:00,Electronics,2,NorthStar,West,250.12,334.87,55,4.21,$133.18,NorthStar,Electronics,2.0,2025-03-21,250.12,334.87,133.18,55.0,4.21,S18,West,Manager_R,Medium,Outlet,2023,669.74,169.5,0,2025-03
T001866,S27,01/04/2025,Electronics,1,NorthStar,West,228.0,282.01,64,4.04,$106.85,NorthStar,Electronics,1.0,2025-01-04,228.0,282.01,106.85,64.0,4.04,S27,West,Manager_[,Large,Outlet,2014,282.01,54.00999999999999,0,2025-01
T000300,S15,2025-06-14 00:00:00,Beauty,4,GlowWorks,East,18.06,42.76,133,5.96,159.77,GlowWorks,Beauty,4.0,2025-06-14,18.06,42.76,159.77,133.0,5.96,S15,East,Manager_O,Large,Outlet,2010,171.04,98.8,0,2025-06
T002228,S14,2025-01-07 00:00:00,Beauty,6,GlowWorks,West,18.93,42.18,unknown,6.04,158.99,GlowWorks,Beauty,6.0,2025-01-07,18.93,42.18,158.99,,6.04,S14,West,Manager_N,Large,Street,2017,253.07999999999998,139.5,0,2025-01
T000833,S01,2025-05-16 00:00:00,Sports,1,ActivePro,East,48.08,96.8,37,4.82,126.93,ActivePro,Sports,1.0,2025-05-16,48.08,96.8,126.93,37.0,4.82,S01,East,Manager_A,Medium,Street,2020,96.8,48.72,0,2025-05
T001569,S08,2025-05-06 00:00:00,Apparel,6,StyleHub,South, 28.95 ,63.01,-16,3.57,86.27,StyleHub,Apparel,6.0,2025-05-06,28.95,63.01,86.27,-16.0,3.57,S08,South,Manager_H,Medium,Outlet,2021,378.06,204.36,1,2025-05
T001622,S28,05/24/2025,Home,2,BudgetSource,West,45.33,84.44,3,6.6,223.86,BudgetSource,Home,2.0,2025-05-24,45.33,84.44,223.86,3.0,6.6,S28,West,Manager_\,Small,Outlet,2012,168.88,78.22,0,2025-05
T001230,S24,2025-05-02 00:00:00,Home,1,BudgetSource,West,43.19,84.95,14,4.83,151.8,BudgetSource,Home,1.0,2025-05-02,43.19,84.95,151.8,14.0,4.83,S24,West,Manager_X,Medium,Street,2013,84.95,41.760000000000005,0,2025-05
T000372,S02,2025-04-14 00:00:00,Electronics,2,NorthStar,South,226.04,$331.24,121,4.93,106.66,NorthStar,Electronics,2.0,2025-04-14,226.04,331.24,106.66,121.0,4.93,S02,South,Manager_B,Medium,Street,2017,662.48,210.40000000000003,0,2025-04
T000157,S02,2025-06-09 00:00:00,Home,1,BudgetSource,South,44.98,85.19,34,4.99,138.49,BudgetSource,Home,1.0,2025-06-09,44.98,85.19,138.49,34.0,4.99,S02,South,Manager_B,Medium,Street,2017,85.19,40.21,0,2025-06
T002331,S03,2025-05-10 00:00:00,Home,2,BudgetSource,North,42.33,79.31,129,3.71,110.85,BudgetSource,Home,2.0,2025-05-10,42.33,79.31,110.85,129.0,3.71,S03,North,Manager_C,Large,Street,2020,158.62,73.96000000000001,0,2025-05
T002964,S19,2025-05-07 00:00:00,Home,4,BudgetSource,South,40.54,71.73,unknown,5.5,121.38,BudgetSource,Home,4.0,2025-05-07,40.54,71.73,121.38,,5.5,S19,South,Manager_S,Large,Mall,2017,286.92,124.76000000000002,0,2025-05
T000160,S07,2025-03-05 00:00:00,Apparel,1,StyleHub,North,26.41,54.39,78,5.29,124.04,StyleHub,Apparel,1.0,2025-03-05,26.41,54.39,124.04,78.0,5.29,S07,North,Manager_G,Large,Street,2014,54.39,27.98,0,2025-03
T001588,S05,2025-05-21 00:00:00,Grocery,4,FreshFarm,East,$8.38,13.12,24,4.73,125.86,FreshFarm,Grocery,4.0,2025-05-21,8.38,13.12,125.86,24.0,4.73,S05,East,Manager_E,Small,Mall,2022,52.48,18.959999999999994,0,2025-05
T000916,S21,2025-01-27 00:00:00,Sports,4,ActivePro,North,53.78,112.73 CAD,126,4.94,120.76,ActivePro,Sports,4.0,2025-01-27,53.78,112.73,120.76,126.0,4.94,S21,North,Manager_U,Medium,Mall,2014,450.92,235.8,0,2025-01
T002468,S19,2025-05-21 00:00:00,Apparel,1,StyleHub,South,31.42,66.27,127,6.07,139.92 CAD,StyleHub,Apparel,1.0,2025-05-21,31.42,66.27,139.92,127.0,6.07,S19,South,Manager_S,Large,Mall,2017,66.27,34.849999999999994,0,2025-05
T001624,S01,05/03/2025,Home,3,BudgetSource,East,48.78,85.65,94,5.85,140.32,BudgetSource,Home,3.0,2025-05-03,48.78,85.65,140.32,94.0,5.85,S01,East,Manager_A,Medium,Street,2020,256.95000000000005,110.61000000000001,0,2025-05
T000247,S05,2025-02-02 00:00:00,Sports,3,ActivePro,East,44.96,89.4,83,5.28,126.71,ActivePro,Sports,3.0,2025-02-02,44.96,89.4,126.71,83.0,5.28,S05,East,Manager_E,Small,Mall,2022,268.20000000000005,133.32000000000002,0,2025-02
T002768,S16,2025-01-14 00:00:00,Grocery,3,FreshFarm,South,7.11,11.8,35,unknown,107.86,FreshFarm,Grocery,3.0,2025-01-14,7.11,11.8,107.86,35.0,,S16,South,Manager_P,Large,Mall,2008,35.400000000000006,14.07,0,2025-01
T000643,S09,2025-04-18 00:00:00,Electronics,8,NorthStar,East,269.88,383.08,41,5.8,159.01,NorthStar,Electronics,8.0,2025-04-18,269.88,383.08,159.01,41.0,5.8,S09,East,Manager_I,Medium,Mall,2018,3064.64,905.5999999999999,0,2025-04
T001702,S01,2025-06-21 00:00:00,Home,1,BudgetSource,East, 39.97 ,77.91,80,4.17,93.47,BudgetSource,Home,1.0,2025-06-21,39.97,77.91,93.47,80.0,4.17,S01,East,Manager_A,Medium,Street,2020,77.91,37.94,0,2025-06
T001491,S26,02/23/2025,Grocery,4,FreshFarm,West,7.64,10.89,43,4.2,106.18,FreshFarm,Grocery,4.0,2025-02-23,7.64,10.89,106.18,43.0,4.2,S26,West,Manager_Z,Medium,Outlet,2010,43.56,13.000000000000004,0,2025-02
T002735,S26,21-Feb-2025,Home,6,BudgetSource,West,44.35,75.83,4,5.21,158.77,BudgetSource,Home,6.0,2025-02-21,44.35,75.83,158.77,4.0,5.21,S26,West,Manager_Z,Medium,Outlet,2010,454.98,188.88,0,2025-02
T000398,S07,2025-06-03 00:00:00,Electronics,3,NorthStar,North,243.15,346.45,121,2.01,47.62,NorthStar,Electronics,3.0,2025-06-03,243.15,346.45,47.62,121.0,2.01,S07,North,Manager_G,Large,Street,2014,1039.35,309.9,0,2025-06
T000470,S10,2025-04-12 00:00:00,Electronics,1,NorthStar,South,261.32,348.41,141,4.65,126.99,NorthStar,Electronics,1.0,2025-04-12,261.32,348.41,126.99,141.0,4.65,S10,South,Manager_J,Medium,Street,2023,348.41,87.09000000000003,0,2025-04
T000015,S05,04/23/2025,Grocery,7,FreshFarm,East,7.67 CAD,12.35,155,5.42,144.99,FreshFarm,Grocery,7.0,2025-04-23,7.67,12.35,144.99,155.0,5.42,S05,East,Manager_E,Small,Mall,2022,86.45,32.76,0,2025-04
T000165,S21,2025-02-22 00:00:00,Beauty,2,GlowWorks,North,16.63,35.07,128,4.61,100.15 CAD,GlowWorks,Beauty,2.0,2025-02-22,16.63,35.07,100.15,128.0,4.61,S21,North,Manager_U,Medium,Mall,2014,70.14,36.88,0,2025-02
T002777,S05,2025-06-19 00:00:00,Home,4,BudgetSource,East,41.62,82.86,144,6.09,158.57,BudgetSource,Home,4.0,2025-06-19,41.62,82.86,158.57,144.0,6.09,S05,East,Manager_E,Small,Mall,2022,331.44,164.96,0,2025-06
T001562,S07,2025-01-27 00:00:00,Beauty,3,GlowWorks,North,21.88,51.07,41,4.43,$98.39,GlowWorks,Beauty,3.0,2025-01-27,21.88,51.07,98.39,41.0,4.43,S07,North,Manager_G,Large,Street,2014,153.21,87.57000000000001,0,2025-01
T001251,S14,2025-06-07 00:00:00,Apparel,3,StyleHub,West,28.85,57.69,31,6.09,203.92 CAD,StyleHub,Apparel,3.0,2025-06-07,28.85,57.69,203.92,31.0,6.09,S14,West,Manager_N,Large,Street,2017,173.07,86.51999999999998,0,2025-06
T002453,S13,2025-06-06 00:00:00,Grocery,1,FreshFarm,East,7.23,10.96,52,3.9,81.75 CAD,FreshFarm,Grocery,1.0,2025-06-06,7.23,10.96,81.75,52.0,3.9,S13,East,Manager_M,Medium,Street,2011,10.96,3.7300000000000004,0,2025-06
T002330,Store-02,2025-02-20 00:00:00,Home,1,BudgetSource,South,41.29,75.14,108,5.83,129.32,BudgetSource,Home,1.0,2025-02-20,41.29,75.14,129.32,108.0,5.83,S02,South,Manager_B,Medium,Street,2017,75.14,33.85,0,2025-02
T002988,S27,2025-02-15 00:00:00,Grocery,2,FreshFarm,West,8.54,13.18,9,2.03,65.32,FreshFarm,Grocery,2.0,2025-02-15,8.54,13.18,65.32,9.0,2.03,S27,West,Manager_[,Large,Outlet,2014,26.36,9.280000000000001,0,2025-02
T001551,01,2025-05-24 00:00:00,Sports,5,ActivePro,East,58.76,115.94,147,4.52,115.15,ActivePro,Sports,5.0,2025-05-24,58.76,115.94,115.15,147.0,4.52,S01,East,Manager_A,Medium,Street,2020,579.7,285.9,0,2025-05
T001626,S28,2025-03-25 00:00:00,Electronics,1,NorthStar,West,264.79,$315.98,55,5.9,158.48,NorthStar,Electronics,1.0,2025-03-25,264.79,315.98,158.48,55.0,5.9,S28,West,Manager_\,Small,Outlet,2012,315.98,51.19,0,2025-03
T000178,S04,2025-01-27 00:00:00,Apparel,4,StyleHub,East,23.2,51.91,157,3.41,75.93,StyleHub,Apparel,4.0,2025-01-27,23.2,51.91,75.93,157.0,3.41,S04,East,Manager_D,Large,Street,2009,207.64,114.83999999999999,0,2025-01
T000181,S04,2025-04-21 00:00:00,Apparel,1,StyleHub,East,26.78 CAD,55.51,130,4.88,131.45,StyleHub,Apparel,1.0,2025-04-21,26.78,55.51,131.45,130.0,4.88,S04,East,Manager_D,Large,Street,2009,55.51,28.729999999999997,0,2025-04
T000449,S19,2025-03-13 00:00:00,Sports,4,ActivePro,South,55.0,104.22,133,5.22,109.25,ActivePro,Sports,4.0,2025-03-13,55.0,104.22,109.25,133.0,5.22,S19,South,Manager_S,Large,Mall,2017,416.88,196.88,0,2025-03
T001875,S08,2025-05-14 00:00:00,Home,3,BudgetSource,South,46.81,92.14,24,6.08,139.11,BudgetSource,Home,3.0,2025-05-14,46.81,92.14,139.11,24.0,6.08,S08,South,Manager_H,Medium,Outlet,2021,276.42,135.99,0,2025-05
T002963, store_17 ,2025-05-21 00:00:00,Grocery,8,FRESHFARM,North,7.48,12.34,112,3.48,91.25,FreshFarm,Grocery,8.0,2025-05-21,7.48,12.34,91.25,112.0,3.48,S17,North,Manager_Q,Small,Mall,2023,98.72,38.879999999999995,0,2025-05
T001273,Store-15,2025-02-02 00:00:00,ELECTRONIC,1,NorthStar,East,232.30 CAD,331.42,47,5.97,159.35,NorthStar,Electronics,1.0,2025-02-02,232.3,331.42,159.35,47.0,5.97,S15,East,Manager_O,Large,Outlet,2010,331.42,99.12,0,2025-02
T000994,S20,2025-05-23 00:00:00,Beauty,2,Glow Works,South,17.2,42.28,153,4.98,154.32,GlowWorks,Beauty,2.0,2025-05-23,17.2,42.28,154.32,153.0,4.98,S20,South,Manager_T,Large,Mall,2010,84.56,50.160000000000004,0,2025-05
T001476,S25,2025-01-05 00:00:00,Home,5,BudgetSource,West,45.07,74.44,20,4.67,136.83,BudgetSource,Home,5.0,2025-01-05,45.07,74.44,136.83,20.0,4.67,S25,West,Manager_Y,Large,Outlet,2010,372.2,146.85,0,2025-01
T000966,S30,2025-05-06 00:00:00,Apparel,2,StyleHub,West,28.99,60.89,57,4.77,147.1,StyleHub,Apparel,2.0,2025-05-06,28.99,60.89,147.1,57.0,4.77,S30,West,Manager_^,Medium,Outlet,2019,121.78,63.800000000000004,0,2025-05
T002217,S12,2025-05-29 00:00:00,Apparel,3,StyleHub,South,28.33,55.71,91,4.18,$115.01,StyleHub,Apparel,3.0,2025-05-29,28.33,55.71,115.01,91.0,4.18,S12,South,Manager_L,Large,Street,2012,167.13,82.14000000000001,0,2025-05
T002894,S20,2025-04-08 00:00:00,Electronics,2,NorthStar,South,238.75,342.4,64,4.77,127.5,NorthStar,Electronics,2.0,2025-04-08,238.75,342.4,127.5,64.0,4.77,S20,South,Manager_T,Large,Mall,2010,684.8,207.29999999999995,0,2025-04
T000369, store_14 ,2025-05-13 00:00:00,Sports,2,ActivePro,West,50.03,96.43,49,3.18,88.97,ActivePro,Sports,2.0,2025-05-13,50.03,96.43,88.97,49.0,3.18,S14,West,Manager_N,Large,Street,2017,192.86,92.80000000000001,0,2025-05
T000167,S10,2025-03-10 00:00:00,Apparel,4,StyleHub,South,27.15,62.89,135,3.64,99.83,StyleHub,Apparel,4.0,2025-03-10,27.15,62.89,99.83,135.0,3.64,S10,South,Manager_J,Medium,Street,2023,251.56,142.96,0,2025-03
T001537,S15,2025-01-21 00:00:00,Beauty,10,GlowWorks,East,19.21,40.75,61,,58.7,GlowWorks,Beauty,10.0,2025-01-21,19.21,40.75,58.7,61.0,,S15,East,Manager_O,Large,Outlet,2010,407.5,215.39999999999998,0,2025-01
T000965,S30,2025-04-06 00:00:00,Grocery,2,FreshFarm,West,7.57,11.64,-10,-3.36,101.57,FreshFarm,Grocery,2.0,2025-04-06,7.57,11.64,101.57,-10.0,,S30,West,Manager_^,Medium,Outlet,2019,23.28,8.14,1,2025-04
T001969,S18,2025-04-23 00:00:00,Clothing,5,StyleHub,West,25.73,$59.38,10,3.99,126.34,StyleHub,Apparel,5.0,2025-04-23,25.73,59.38,126.34,10.0,3.99,S18,West,Manager_R,Medium,Outlet,2023,296.90000000000003,168.25000000000003,0,2025-04
T001807,S06,2025-02-02 00:00:00,Grocery,3,FreshFarm,East,8.04,12.7,116,4.62,$105.62,FreshFarm,Grocery,3.0,2025-02-02,8.04,12.7,105.62,116.0,4.62,S06,East,Manager_F,Medium,Mall,2020,38.099999999999994,13.98,0,2025-02
T002045,S18,2025-06-09 00:00:00,Beauty,2,GlowWorks,West,$15.90,33.81,26,4.1,$133.25,GlowWorks,Beauty,2.0,2025-06-09,15.9,33.81,133.25,26.0,4.1,S18,West,Manager_R,Medium,Outlet,2023,67.62,35.82000000000001,0,2025-06
T000291,S17,2025-02-18 00:00:00,Beauty,2,GlowWorks,North,$17.75, 37.01 ,148,4.19,130.85,GlowWorks,Beauty,2.0,2025-02-18,17.75,37.01,130.85,148.0,4.19,S17,North,Manager_Q,Small,Mall,2023,74.02,38.519999999999996,0,2025-02
T001765,25,2025-05-29 00:00:00,Sports,2,ActivePro,West,55.78,107.84,61,4.36,148.17,ActivePro,Sports,2.0,2025-05-29,55.78,107.84,148.17,61.0,4.36,S25,West,Manager_Y,Large,Outlet,2010,215.68,104.12,0,2025-05
T000221,S14,2025-05-19 00:00:00,Grocery,2,FreshFarm,West,6.89,10.29,46,6.15, 223.21 ,FreshFarm,Grocery,2.0,2025-05-19,6.89,10.29,223.21,46.0,6.15,S14,West,Manager_N,Large,Street,2017,20.58,6.799999999999999,0,2025-05
T000457,S21,2025-01-07 00:00:00,Electronics,1,NorthStar,North,211.12,242.09,34,4.6,117.79,NorthStar,Electronics,1.0,2025-01-07,211.12,242.09,117.79,34.0,4.6,S21,North,Manager_U,Medium,Mall,2014,242.09,30.97,0,2025-01
T001956,S02,2025-03-03 00:00:00,Beauty,5,GlowWorks,South,19.59,$42.50,54,4.07,101.58,GlowWorks,Beauty,5.0,2025-03-03,19.59,42.5,101.58,54.0,4.07,S02,South,Manager_B,Medium,Street,2017,212.5,114.55,0,2025-03
T001787,S21,2025-06-21 00:00:00,Beauty,1,GlowWorks,North,18.54,43.06,58,3.36,83.76,GlowWorks,Beauty,1.0,2025-06-21,18.54,43.06,83.76,58.0,3.36,S21,North,Manager_U,Medium,Mall,2014,43.06,24.520000000000003,0,2025-06
T002567,S18,2025-04-27 00:00:00,Electronics,3,NorthStar,West,259.48,332.23,57,-3.72,106.01 CAD,NorthStar,Electronics,3.0,2025-04-27,259.48,332.23,106.01,57.0,,S18,West,Manager_R,Medium,Outlet,2023,996.69,218.25,0,2025-04
T000067,S14,2025-06-21 00:00:00, Electronics ,7,NorthStar,West,264.5,323.81,26,4.06,133.69,NorthStar,Electronics,7.0,2025-06-21,264.5,323.81,133.69,26.0,4.06,S14,West,Manager_N,Large,Street,2017,2266.67,415.17,0,2025-06
T000161,S26,2025-04-08 00:00:00,sports,4,ActivePro,West,52.14,96.98,18,4.32,105.85,ActivePro,Sports,4.0,2025-04-08,52.14,96.98,105.85,18.0,4.32,S26,West,Manager_Z,Medium,Outlet,2010,387.92,179.36,0,2025-04
T002013,S26,2025-04-22 00:00:00,Grocery,1,FreshFarm,West,7.28,$11.43,6,4.12,124.97,FreshFarm,Grocery,1.0,2025-04-22,7.28,11.43,124.97,6.0,4.12,S26,West,Manager_Z,Medium,Outlet,2010,11.43,4.1499999999999995,0,2025-04
T000680,S23,2025-02-22 00:00:00,Home,1,BudgetSource,South,50.49,90.25,64,4.02,97.31,BudgetSource,Home,1.0,2025-02-22,50.49,90.25,97.31,64.0,4.02,S23,South,Manager_W,Small,Outlet,2022,90.25,39.76,0,2025-02
T002821,S17,2025-05-14 00:00:00,Electronics,9,NorthStar,North,231.07,318.65 CAD,118,6.73,173.64,NorthStar,Electronics,9.0,2025-05-14,231.07,318.65,173.64,118.0,6.73,S17,North,Manager_Q,Small,Mall,2023,2867.85,788.2199999999998,0,2025-05
T000786,S21,2025-04-06 00:00:00,Beauty,1,GlowWorks,North,18.89,39.4,54,3.98,$94.41,GlowWorks,Beauty,1.0,2025-04-06,18.89,39.4,94.41,54.0,3.98,S21,North,Manager_U,Medium,Mall,2014,39.4,20.509999999999998,0,2025-04
T001159,16,04/16/2025,Sports,7,ActivePro,South,47.68,86.07,48,5.25,99.43,ActivePro,Sports,7.0,2025-04-16,47.68,86.07,99.43,48.0,5.25,S16,South,Manager_P,Large,Mall,2008,602.49,268.72999999999996,0,2025-04
T000595,S01,2025-06-02 00:00:00,Electronics,8,NorthStar,East,238.36,287.9,47,unknown,139.35,NorthStar,Electronics,8.0,2025-06-02,238.36,287.9,139.35,47.0,,S01,East,Manager_A,Medium,Street,2020,2303.2,396.3199999999997,0,2025-06
T002996,S14,2025-05-28 00:00:00,Electronics,2,NorthStar,West,238.5,307.99,5,5.82,181.96,NorthStar,Electronics,2.0,2025-05-28,238.5,307.99,181.96,5.0,5.82,S14,West,Manager_N,Large,Street,2017,615.98,138.98000000000002,0,2025-05
T002792,S30,2025-04-03 00:00:00,Electronics,1,NorthStar,West,$248.99,295.05,4,4.51,122.45,NorthStar,Electronics,1.0,2025-04-03,248.99,295.05,122.45,4.0,4.51,S30,West,Manager_^,Medium,Outlet,2019,295.05,46.06,0,2025-04
T001819,S22,2025-06-08 00:00:00,Grocery,2,FreshFarm,South,8.36,14.23,143,,143.54,FreshFarm,Grocery,2.0,2025-06-08,8.36,14.23,143.54,143.0,,S22,South,Manager_V,Large,Mall,2014,28.46,11.740000000000002,0,2025-06
T001425,S17,2025-01-19 00:00:00,Home,3,budgetsource,North,$42.49,77.62,32,3.8,102.09,BudgetSource,Home,3.0,2025-01-19,42.49,77.62,102.09,32.0,3.8,S17,North,Manager_Q,Small,Mall,2023,232.86,105.39000000000001,0,2025-01
T001910,S02,2025-02-27 00:00:00,Home,4,BudgetSource,South,54.31,95.96,123,3.62,83.15,BudgetSource,Home,4.0,2025-02-27,54.31,95.96,83.15,123.0,3.62,S02,South,Manager_B,Medium,Street,2017,383.84,166.59999999999997,0,2025-02
T002063,S25,2025-05-20 00:00:00,Electronics,7,NorthStar,West,263.75,356.28,39,4.43,117.2,NorthStar,Electronics,7.0,2025-05-20,263.75,356.28,117.2,39.0,4.43,S25,West,Manager_Y,Large,Outlet,2010,2493.96,647.7099999999998,0,2025-05
